TIME,LABEL,Set,Movement,cues,Type,Gap,Rest,Connect,Voices_dec,Note_rate_dec,Drone,TextInc,Phr_end,Phr_begining,Elide,Sequence,Rubato,Rit,Fermata,Tempo_inc,Diminuendo,Fp/Fz,Cresc,Precision,end,OLDTIME,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
852.46,21.99,1,3,2.0,thin,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,852.96,0.38823529411764707,0.04099220698665661,0.004642274972212855,-0.03634993201444375,0.10400000000000001,0.0,-0.10400000000000001,0.07140867042372236,0.07490346696944102,0.003494796545718659,0.057207895937116685,0.05884318592404626,0.0016352899869295778
862.15,22.99,1,3,2.0,thin,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,862.15,0.5294117647058824,0.018301625751134542,0.006830769750987756,-0.011470856000146787,0.008,0.06799999999999999,0.05999999999999999,0.06904845831758769,0.07653276324396803,0.007484304926380345,0.05857475324076143,0.056205286153229804,-0.002369467087531628
877.9,24.67,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,877.9,0.5647058823529412,0.002859607397778492,0.003828264851788331,0.0009686574540098388,0.06399999999999999,0.04,-0.023999999999999987,0.07310969122205208,0.06265444553011076,-0.010455245691941312,0.059705412882673704,0.05537125359366437,-0.0043341592890093344
882.1,24.99,1,3,1.0,hold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,882.1,0.4470588235294118,0.008997443338342872,0.007382720205233211,-0.0016147231331096606,0.1272727272727273,0.09090909090909091,-0.036363636363636376,0.06246724495922544,0.06636440482239032,0.003897159863164884,0.052456912773382276,0.056929665297198825,0.004472752523816549
889.27,25.83,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,889.27,0.3764705882352941,0.014287545998473972,0.0035685187758833685,-0.010719027222590605,0.24400000000000005,0.044,-0.20000000000000007,0.05949662304056789,0.06732694923937128,0.007830326198803396,0.05092276736641484,0.057687774439321084,0.006765007072906247
896.77,26.67,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,896.77,0.5058823529411764,0.002686839327541332,0.0026484758472094744,-3.836348033185765e-05,0.10800000000000001,0.124,0.015999999999999986,0.06612695293078545,0.06759023059832803,0.0014632776675425757,0.056622542855713554,0.053260952105762115,-0.003361590749951439
900.65,26.99,1,3,1.0,hold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,900.65,0.3764705882352941,0.009055960498042772,0.013107675499343902,0.00405171500130113,0.28,0.128,-0.15200000000000002,0.06693963654054229,0.06905691483366608,0.0021172782931237893,0.0519360819262927,0.058177991906122675,0.006241909979829978
908.39,27.83,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,908.39,0.4117647058823529,0.04605326623361831,0.009028845741715856,-0.03702442049190245,0.048,0.12000000000000002,0.07200000000000002,0.06739153528491942,0.070160543545902,0.0027690082609825722,0.05300687678493009,0.055977140652485824,0.0029702638675557363
917.7,28.83,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,917.7,0.49411764705882355,0.043489567050454106,0.007236590227298801,-0.03625297682315531,0.24000000000000005,0.08,-0.16000000000000003,0.08279980649761026,0.07408042435652286,-0.008719382141087403,0.062230381348636093,0.05818181898949965,-0.004048562359136441
926.23,29.83,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,926.02,0.43529411764705883,0.06915971750829841,0.005329176949373236,-0.06383054055892518,0.164,0.1,-0.064,0.06569195669156032,0.06496348314749514,-0.0007284735440651752,0.056002612717816536,0.054413738166255776,-0.0015888745515607594
933.67,30.67,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,933.4,0.5411764705882353,0.0032249632965645077,0.002664673395089843,-0.0005602899014746647,0.10400000000000001,0.07999999999999999,-0.02400000000000002,0.06385491258037601,0.06011792173451892,-0.0037369908458570883,0.05700170751295042,0.048876311874445286,-0.008125395638505131
940.56,31.33,1,3,1.0,lift,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,940.4,0.5529411764705883,0.011133875550443827,0.002754327427914231,-0.008379548122529596,0.028000000000000004,0.13199999999999998,0.10399999999999998,0.06484890000301449,0.060819909035578344,-0.004028990967436148,0.05622133424310381,0.0527886449017095,-0.0034326893413943113
943.87,31.67,1,3,1.0,release,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,943.65,0.38823529411764707,0.004608140053013069,0.0022475638712664827,-0.002360576181746586,0.16399999999999998,0.1,-0.06399999999999997,0.05821579640837238,0.06424367842695639,0.006027882018584008,0.04913463299646829,0.0551590836277133,0.006024450631245015
953.66,32.5,1,3,1.0,fade,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,953.66,0.5647058823529412,0.003077446120881554,0.002893000273314953,-0.0001844458475666012,0.008,0.0,-0.008,0.08497769205592072,0.06752961707311789,-0.017448074982802833,0.060076252778659134,0.05877750705844788,-0.0012987457202112557
1037.04,42.91,1,3,1.0,stretch,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1036.56,0.5411764705882353,0.03791062975014719,0.00967657325033384,-0.02823405649981335,0.08,0.164,0.084,0.0731315456403116,0.06387591479530096,-0.009255630845010646,0.055591482101212085,0.05469173271682306,-0.0008997493843890259
1116.46,52.0,1,3,1.0,release,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1115.84,0.6235294117647059,0.08439924999627044,0.023848641500245737,-0.0605506084960247,0.08,0.12399999999999997,0.04399999999999997,0.07928746311810757,0.06702636441526504,-0.012261098702842532,0.06767957025014606,0.05826030206574327,-0.009419268184402793
1121.64,52.5,1,3,1.0,place,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1121.25,0.5647058823529412,0.04711326648382225,0.012417184748869494,-0.034696081734952755,0.14400000000000002,0.12400000000000003,-0.01999999999999999,0.06652781522083229,0.06342067947691962,-0.0031071357439126646,0.06007598025881402,0.053251290741941584,-0.006824689516872436
1131.96,53.5,1,3,1.0,place,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1131.46,0.4235294117647059,0.03906696424904925,0.009377892255068562,-0.029689071993980687,0.20800000000000002,0.068,-0.14,0.06970196348649839,0.07220945173231635,0.0025074882458179654,0.06028588496185332,0.06344223476184022,0.003156349799986899
1137.36,54.0,1,3,0.0,place,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1136.96,0.5882352941176471,0.023597834497698915,0.009403934506160993,-0.014193899991537922,0.18,0.024,-0.156,0.06815335663017322,0.06347516521962139,-0.004678191410551827,0.05969380792443244,0.055898166172056674,-0.0037956417523757682
1148.28,54.83,1,3,1.0,release,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.28,0.5294117647058824,0.009450867500997231,0.007711477998244431,-0.0017393895027528004,0.088,0.0,-0.088,0.06848942538544892,0.07178327834233755,0.0032938529568886377,0.05676372488989338,0.056400011942482994,-0.0003637129474103884
1152.88,55.0,1,3,1.0,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1152.88,0.5411764705882353,0.007159005757441486,0.004399413926294571,-0.002759591831146915,0.0,0.0,0.0,0.06802819148159026,0.06181187439626196,-0.006216317085328299,0.05779136746443344,0.05369985008092765,-0.0040915173835057925
1175.52,1.67,1,4,1.0,trade,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1175.25,0.5058823529411764,0.03873517050024823,0.008334829256274521,-0.03040034124397371,0.068,0.044,-0.024000000000000007,0.11880170364130686,0.12853905370045363,0.009737350059146763,0.08007359682304417,0.07440982883041178,-0.005663767992632393
1188.5,3.67,1,4,1.0,trade,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1188.21,0.5176470588235295,0.024172233867953443,0.004456778248754185,-0.019715455619199258,0.13454545454545455,0.014545454545454545,-0.12000000000000001,0.09513127125722108,0.09938234577834205,0.004251074521120973,0.06799714469120541,0.059681040661022866,-0.008316104030182542
1198.53,5.33,1,4,1.0,halt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1198.53,0.5411764705882353,0.2058739475206454,0.005294333902994025,-0.20057961361765136,0.2960000000000001,0.0,-0.2960000000000001,0.07115584877179118,0.06914006608460911,-0.002015782687182069,0.0604883835816151,0.06205020702320653,0.001561823441591427
1204.58,6.33,1,4,1.0,stop,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1204.58,0.47058823529411764,0.0618592436579908,0.0037499415513082743,-0.058109302106682525,0.388,0.0,-0.388,0.06988787454021116,0.07284860189646226,0.0029607273562511083,0.05547223461488822,0.055535034159609864,6.279954472164506e-05
1215.77,7.67,1,4,1.0,hold,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1215.77,0.4470588235294118,0.08000810247963766,0.043478731270326545,-0.036529371209311115,0.12000000000000002,0.11599999999999999,-0.004000000000000031,0.08164843057137189,0.07781276254397444,-0.003835668027397446,0.059583629657379046,0.06490550801880288,0.0053218783614238305
1220.09,8.67,1,4,1.0,hold,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1220.08,0.6,0.10425971494436767,0.1542635400283915,0.05000382508402382,0.27599999999999997,0.0,-0.27599999999999997,0.07976151857458537,0.07042931774283388,-0.009332200831751486,0.06866938850213992,0.05976790322718613,-0.008901485274953796
1226.62,9.67,1,4,1.0,hold,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1226.61,0.3764705882352941,0.20829241747453944,0.056979818799892355,-0.15131259867464708,0.24,0.032,-0.208,0.06824108760320921,0.07995864030365298,0.011717552700443765,0.059020787679208285,0.06842474029915055,0.009403952619942264
1233.74,10.67,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1233.74,0.5529411764705883,0.05249457100183763,0.0026055862790099692,-0.04988898472282766,0.4,0.0,-0.4,0.0900765689846515,0.06866263694606993,-0.021413932038581565,0.06520297964990496,0.05980950531848064,-0.005393474331424321
1240.7,11.67,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1240.7,0.5176470588235295,0.013712726816368604,0.0033857646834189454,-0.010326962132949659,0.28363636363636363,0.0,-0.28363636363636363,0.07779177138553274,0.06926187318486018,-0.008529898200672556,0.06147262352892072,0.05745164634907201,-0.004020977179848707
1247.26,12.32,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1247.25,0.49411764705882355,0.014694839751509647,0.004508051455779686,-0.010186788295729962,0.076,0.0,-0.076,0.07596121445933347,0.0667282102064041,-0.009233004252929375,0.06167254418487241,0.05641153302253308,-0.005261011162339332
1253.93,12.66,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1253.93,0.4235294117647059,0.00287298324891434,0.0026003073740882596,-0.0002726758748260805,0.0,0.0,0.0,0.06796920625041636,0.06544768839959744,-0.0025215178508189162,0.055040945082490654,0.05672050337676317,0.0016795582942725137
1259.78,17.0,1,4,0.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1259.78,0.2823529411764706,0.08275806505101788,0.03517448600048208,-0.0475835790505358,0.6399999999999999,0.23200000000000004,-0.40799999999999986,0.07944185680679401,0.10352265003855765,0.02408079323176364,0.061440217398618345,0.07627300070666083,0.01483278330804249
1281.14,44.0,1,4,2.0,pause,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1281.14,0.5764705882352941,0.11453109492440408,0.004911890647351173,-0.1096192042770529,0.26800000000000007,0.08,-0.18800000000000006,0.08977256028887619,0.07057199964369383,-0.019200560645182357,0.07018292143212053,0.06017914508016643,-0.010003776351954097
1288.66,53.0,1,4,1.0,trade,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1288.65,0.4470588235294118,0.04969225879574127,0.06527400173698747,0.015581742941246202,0.508,0.22800000000000004,-0.27999999999999997,0.0886613438975354,0.08849035842254817,-0.0001709854749872286,0.07024280956549159,0.07005352321626132,-0.00018928634923026655
1310.4,80.5,1,4,1.0,close,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1310.8,0.5294117647058824,0.10786911366442849,0.054060200930570915,-0.05380891273385757,0.6509090909090909,0.11272727272727275,-0.5381818181818181,0.1016137801644721,0.08093799278978284,-0.020675787374689267,0.07036605573950022,0.07033992562176103,-2.6130117739192604e-05
1312.13,82.0,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1312.13,0.6470588235294118,0.18338768997770233,0.043404303163370836,-0.13998338681433148,0.392,0.5959999999999999,0.20399999999999985,0.09868692577215125,0.07134649162936145,-0.027340434142789805,0.07255252570021221,0.0630248736792124,-0.00952765202099981
1316.21,17.0,1,4,0.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1316.2,0.49411764705882355,0.11061460004082287,0.03814102724864428,-0.07247357279217859,0.5119999999999999,0.06000000000000001,-0.4519999999999999,0.07779944430878287,0.07734976950588045,-0.00044967480290242223,0.06556589169199087,0.06667742294503187,0.0011115312530410038
1338.37,44.0,1,4,2.0,pause,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1338.37,0.6235294117647059,0.13507872487268235,0.007695507629111283,-0.12738321724357107,0.24000000000000005,0.136,-0.10400000000000004,0.08685011002144757,0.06933127314161545,-0.01751883687983212,0.06740647875402005,0.060330567143610424,-0.007075911610409623
1345.7,53.0,1,4,1.0,trade,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1345.7,0.4235294117647059,0.0328275409373942,0.052483509027393495,0.019655968089999296,0.4981818181818182,0.2763636363636364,-0.2218181818181818,0.08883265884771215,0.08614539487136107,-0.0026872639763510786,0.06796856467729055,0.06520249757687073,-0.0027660671004198223
1367.98,80.5,1,4,1.0,close,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1367.97,0.5411764705882353,0.15362306499995687,0.02952185700471015,-0.12410120799524672,0.392,0.11200000000000002,-0.28,0.09131156814335302,0.07779897657158365,-0.013512591571769372,0.06830873326113948,0.06099546363643314,-0.0073132696247063395
1369.61,82.0,1,4,1.0,aside,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1369.6,0.5764705882352941,0.15071800506388888,0.0340325830040303,-0.11668542205985857,0.332,0.38,0.04799999999999999,0.08612336279308522,0.0711101850040315,-0.015013177789053714,0.06750959714973466,0.05679178591004502,-0.010717811239689637
1373.34,86.0,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1373.34,0.5058823529411764,0.0972928264083732,0.06641850608358287,-0.03087432032479033,0.43200000000000005,0.40800000000000003,-0.02400000000000002,0.0791921923493401,0.07660182086170528,-0.0025903714876348155,0.0607192267532715,0.0628407379203443,0.0021215111670727926
1375.36,88.0,1,4,1.0,hold,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1375.36,0.5294117647058824,0.16709457749077455,0.025656827999614655,-0.1414377494911599,0.312,0.068,-0.244,0.0857928170284539,0.0769653317096879,-0.008827485318765996,0.0652096197448672,0.06393828418383954,-0.0012713355610276672
1461.5,165.67,1,4,0.0,duck,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1461.5,0.4470588235294118,0.12634181143974624,0.042974556375044534,-0.0833672550647017,0.44000000000000006,0.2218181818181818,-0.21818181818181825,0.08149278520786332,0.07834692817017395,-0.0031458570376893674,0.06820807373910412,0.06388813490362634,-0.00431993883547778
1467.31,166.83,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.31,0.43529411764705883,0.15041151506417536,0.03959043898182395,-0.11082107608235141,0.43600000000000005,0.45199999999999996,0.015999999999999903,0.08604195518055167,0.0819511588286829,-0.004090796351868778,0.06284768823325446,0.06812575687501522,0.005278068641760766
1472.09,167.83,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1472.09,0.5058823529411764,0.14496417490574215,0.02811925669993225,-0.1168449182058099,0.4720000000000001,0.248,-0.2240000000000001,0.08111401463769599,0.07984416595359363,-0.001269848684102362,0.06552346238089214,0.06907303749526586,0.003549575114373718
1477.09,168.83,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1477.09,0.4823529411764706,0.12635788257815672,0.004317906753876688,-0.12203997582428003,0.42400000000000004,0.17200000000000001,-0.252,0.07507935907719383,0.07752198074950098,0.0024426216723071464,0.06486354102354953,0.06314112904243246,-0.0017224119811170696
1482.43,169.82,1,4,2.0,hold,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1482.43,0.49411764705882355,0.056870547709223694,0.02766556100585179,-0.029204986703371905,0.4880000000000001,0.13599999999999998,-0.3520000000000001,0.07464921861403602,0.0800034341845953,0.005354215570559276,0.0647434348639089,0.06479447929968271,5.104443577380602e-05
1524.61,199.0,1,4,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1524.61,0.6235294117647059,0.0885546972556681,0.00414201012733355,-0.08441268712833455,0.17600000000000002,0.148,-0.028000000000000025,0.09923754437636002,0.08430488039543728,-0.014932663980922745,0.08106380024769248,0.06630428291452375,-0.014759517333168728
1539.47,216.0,1,4,1.0,thin,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1539.47,0.5411764705882353,0.049345426724659566,0.022956649735724543,-0.026388776988935023,0.27999999999999997,0.22400000000000003,-0.05599999999999994,0.10297833474933804,0.0903913685806182,-0.012586966168719835,0.07962626588615596,0.07118560898680079,-0.008440656899355164
1561.95,243.5,1,4,1.0,close,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1561.95,0.5058823529411764,0.10648440494736977,0.019904993002960746,-0.08657941194440902,0.4959999999999999,0.128,-0.3679999999999999,0.08614167689643094,0.08502000080594499,-0.001121676090485954,0.06844259620560962,0.06698747546421714,-0.0014551207413924794
1565.31,245.74,1,4,1.0,retract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1565.31,0.4823529411764706,0.029660364995750366,0.007820286526000562,-0.021840078469749804,0.13200000000000003,0.0,-0.13200000000000003,0.08595081596730891,0.080688777611431,-0.005262038355877907,0.06978557612604024,0.06716546409174087,-0.002620112034299363
1572.11,247.74,1,4,1.0,retract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1572.11,0.47058823529411764,0.074445145057352,0.008064722624496416,-0.06638042243285558,0.17600000000000002,0.0,-0.17600000000000002,0.07164881585040593,0.08179773373923445,0.010148917888828518,0.05974853596000399,0.05990444843103969,0.00015591247103569766
1583.58,249.75,1,4,1.0,fade,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1583.58,0.5411764705882353,0.009061024001406067,0.0026764836715023376,-0.0063845403299037295,0.13599999999999998,0.0,-0.13599999999999998,0.06902535930455393,0.07456355316357226,0.0055381938590183255,0.05819253767632304,0.054604688766570444,-0.0035878489097525973
1589.67,253.5,1,4,1.0,dip,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1589.67,0.29411764705882354,0.01074298513716734,0.015583143944624964,0.004840158807457624,0.33599999999999997,0.42800000000000005,0.09200000000000008,0.0735743374010743,0.10887624812723304,0.035301910726158736,0.05530133756283515,0.07449523188142348,0.019193894318588332
1592.6,257.5,1,4,1.0,dip,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1592.6,0.5176470588235295,0.015046441446247182,0.016112209961487062,0.0010657685152398802,0.404,0.384,-0.020000000000000018,0.10814058982319526,0.1011635749565706,-0.006977014866624651,0.0746351707225407,0.0758875449528515,0.0012523742303107988
1608.51,277.5,1,4,2.0,end,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1608.51,0.36470588235294116,0.1288234148653063,0.0065342675967180516,-0.12228914726858825,0.6639999999999999,0.0,-0.6639999999999999,0.10989040189851103,0.12823008716615264,0.01833968526764161,0.07669372378002404,0.08037211113672296,0.0036783873566989256
2061.36,3.0,2,1,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2061.36,0.4588235294117647,0.027854245251183414,0.009345583754589572,-0.01850866149659384,0.096,0.0,-0.096,0.1818039564279536,0.14099071448956052,-0.040813241938393086,0.08146058705489276,0.07712206459128289,-0.00433852246360987
2069.71,4.6,2,1,1.0,pause,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2069.71,0.4,0.036322130255186054,0.0049037041979826754,-0.03141842605720338,0.16,0.0,-0.16,0.10107780894955982,0.09639570101665704,-0.004682107932902788,0.06948964187384013,0.06475673607070433,-0.0047329058031358034
2086.1,8.75,2,1,0.0,break,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2086.1,0.5294117647058824,0.04312948635660621,0.007233094207323135,-0.03589639214928308,0.29818181818181816,0.0,-0.29818181818181816,0.10784722393007272,0.10278180361367285,-0.005065420316399866,0.06796145914378077,0.06691976451643225,-0.0010416946273485161
2091.04,10.5,2,1,0.0,lift,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2091.04,0.3764705882352941,0.022515722178699533,0.0112803092485738,-0.011235412930125734,0.256,0.15999999999999998,-0.09600000000000003,0.08374435923140797,0.0930237326337382,0.009279373402330232,0.06305030962765451,0.06902855144137944,0.00597824181372493
