,0
57.4,0.08590762949483906
57.5,0.0917799291127315
57.6,0.09838853272034664
57.7,0.09262055235523337
57.8,0.10828375662176729
57.9,0.0900895575398329
58.0,0.09852964161755721
58.1,0.10139592925767145
58.2,0.08251063213418565
58.3,0.07521223023705026
58.4,0.0717662336150776
58.5,0.08037286038953856
58.6,0.09155239073633493
58.7,0.09178273535237003
58.8,0.089225834154314
58.9,0.0834781381865405
59.0,0.09111755284240995
59.1,0.09902395105892174
59.2,0.10057653617340043
59.3,0.09666830973881509
59.4,0.09048933715616711
59.5,0.09090917567691197
59.6,0.0916287857194566
59.7,0.09683816186097774
59.8,0.09362884600764615
59.9,0.08429468797642009
60.0,0.09813049229584411
60.1,0.10356647921409903
60.2,0.09254694940333874
60.3,0.08717403786458598
60.4,0.09244024733585064
60.5,0.10309348666333448
60.6,0.08814293043250303
60.7,0.08602348549498583
60.8,0.08456985492341892
60.9,0.0844762397355976
61.0,0.09312479471312783
61.1,0.09472970976009172
61.2,0.09284751679138539
61.3,0.09964375699281122
61.4,0.10238250378892508
61.5,0.11558452173286914
61.6,0.10232408945221093
61.7,0.10899522431751367
61.8,0.11755917379216178
61.9,0.10006248487875723
62.0,0.09541828779000483
62.1,0.09811807634491607
62.2,0.10343499279748829
62.3,0.09313189605280406
62.4,0.08964970485553549
62.5,0.10817019347362747
62.6,0.10557587572959945
62.7,0.09875741120919314
62.8,0.1121332423105322
62.9,0.10729599661456407
63.0,0.10346418695516466
63.1,0.10043631738548453
63.2,0.0900742054139292
63.3,0.08789425079590679
63.4,0.09528243840408494
63.5,0.08881774865199328
63.6,0.0897973158857275
63.7,0.08696755372505742
63.8,0.08715562002679329
63.9,0.09959827635227148
64.0,0.08835693350288841
64.1,0.09010344447148648
64.2,0.09130232291181326
64.3,0.09129339429605572
64.4,0.09338272011082914
64.5,0.11314682021580337
64.6,0.102623072312675
64.7,0.09131386279483471
64.8,0.08551086369714223
64.9,0.08451570762020534
65.0,0.08389084055809512
65.1,0.07648882573423253
65.2,0.08551826694426921
65.3,0.08627844791113487
65.4,0.10061255235380094
65.5,0.081405578378738
65.6,0.08996601217827198
65.7,0.07096612088866192
65.8,0.08287303651709375
65.9,0.0723368793221818
66.0,0.07806521108598138
66.1,0.07653755872743392
66.2,0.08350592762362034
66.3,0.07669713014590335
66.4,0.08055339640028814
66.5,0.07040976540379715
66.6,0.07681929790776683
66.7,0.07070192343684187
66.8,0.07518814622397824
66.9,0.08495484171456666
67.0,0.08916155381219562
67.1,0.07474034336916235
67.2,0.07271256756809732
67.3,0.07662572579154907
67.4,0.07633948370129003
67.5,0.07854451620407443
67.6,0.08910212360578751
67.7,0.07732961739118033
67.8,0.07336091575083745
67.9,0.07725921051664024
68.0,0.08299762984258495
68.1,0.08387972637567784
68.2,0.08067847508565912
68.3,0.09512856397340931
68.4,0.09209584747404068
68.5,0.08506857997785297
68.6,0.08942777021924998
68.7,0.09689903802463942
68.8,0.08741652033309448
68.9,0.07971869221635171
69.0,0.07991287404241647
69.1,0.07855391507890175
69.2,0.07374333146961934
69.3,0.09075476190722365
69.4,0.09424323572791068
69.5,0.09357177233666421
69.6,0.08942300879360277
69.7,0.08823079453125336
69.8,0.0885045351774282
69.9,0.08469183816761636
70.0,0.07870831010095233
