TIME,LABEL,Set,Movement,Moment,Since,Type,end,Sequence,Rest,Gap,Connect,Elide,Phr_end,Phr_begining,Rubato,Rit,Fermata,Precision,Cresc,Fp,Diminuendo,TextDec,Drone,TextInc,revisedT,old_TIME,old_Ratio,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
387.384,162.25,1,1,36,2.18,Low_Onset,0.0,0.0,1,1,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,387.384,0.4,0.4588235294117647,0.031224955009185724,0.0036834559764875943,-0.02754149903269813,0.06,0.164,0.10400000000000001,0.0722002178059711,0.07852363996783204,0.0063234221618609365,0.061017997850849645,0.05973009173611279,-0.0012879061147368573
390.1226667,163.25,1,1,37,2.41,Low_Onset,0.0,0.0,1,1,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,389.797,0.4956521739,0.5529411764705883,0.0036834559764875943,0.0033897852330715033,-0.00029367074341609106,0.164,0.008,-0.156,0.07852363996783204,0.07400660616088238,-0.0045170338069496635,0.05973009173611279,0.054982758080233195,-0.004747333655879593
394.4533333,165.25,1,1,38,4.37,Gap,0.0,0.0,0,0,1,0,1.0,1.0,1,0,0,2,0,1,0,0,0,0,1,394.165,0.4173913043,0.4235294117647059,0.008504600145251015,0.006674279627797973,-0.001830320517453042,0.24400000000000005,0.18000000000000002,-0.06400000000000003,0.074913811479507,0.07553335641253585,0.0006195449330288483,0.05894942311903002,0.0626068505978532,0.0036574274788231803
419.197,178 x,1,1,39,25.03,Low_Onset,0.0,0.0,0,0,1,1,1.0,1.0,1,0,0,2,0,1,0,0,0,0,0,419.197,0.5130434783,0.5294117647058824,0.10973625348053842,0.064516997503446,-0.04521925597709242,0.344,0.152,-0.19199999999999998,0.08236841350259219,0.07098509786110827,-0.011383315641483926,0.06680092247735539,0.06172903285676441,-0.0050718896205909775
427.205,181.99,1,1,40,8.01,Low_Onset,0.0,0.0,0,1,0,0,1.0,1.0,1,0,0,1,1,1,0,1,0,0,0,427.205,0.5565217391,0.5764705882352941,0.08833180250700132,0.02768960575915578,-0.06064219674784554,0.356,0.192,-0.16399999999999998,0.08375625905268572,0.07176732195795797,-0.011988937094727745,0.0712283495381366,0.06043891155991203,-0.01078943797822457
430.68,183.5,1,1,41,3.48,Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,430.68,0.452173913,0.4,0.044541839502366724,0.004124993998909303,-0.04041684550345742,0.26800000000000007,0.11200000000000002,-0.15600000000000006,0.0748549018185842,0.10310683470175105,0.028251932883166853,0.06225994922160953,0.06422279166181616,0.0019628424402066275
436.2453333,185.67,1,1,42,5.24,Rest,0.0,0.0,0,1,0,0,1.0,1.0,1,0,0,1,1,1,0,0,0,0,1,435.922,0.5043478261,0.611764705882353,0.15406818247779422,0.009584324656831808,-0.1444838578209624,0.29200000000000004,0.064,-0.22800000000000004,0.09022522179748457,0.08257177646054185,-0.0076534453369427186,0.0693932705600193,0.0621311206948509,-0.007262149865168405
452.48,191.68,1,1,43,17.49,Rest,0.0,0.0,0,1,1,0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,1,453.413,0.4695652174,0.611764705882353,0.17940764746182866,0.007294165253106827,-0.17211348220872183,0.25600000000000006,0.064,-0.19200000000000006,0.0823337186359396,0.09845308753597233,0.016119368900032724,0.06892881949900641,0.06361326578411267,-0.005315553714893742
457.632,e-1,1,1,44,4.22,Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,1,1,0,0,1,0,0,0,0,457.632,0.547826087,0.6,0.030364004473566415,0.003225100425002055,-0.02713890404856436,0.43600000000000005,0.0,-0.43600000000000005,0.06987697216490048,0.07002267466781821,0.0001457025029177328,0.06223724278990341,0.05713106450921819,-0.005106178280685221
488.64,22.33,1,2,45,30.35,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,487.98,0.5913043478,0.6,0.18354211997234784,0.028620321497687597,-0.15492179847466025,0.296,0.08,-0.21599999999999997,0.10623458724576958,0.08359260380417108,-0.0226419834415985,0.07616984560087652,0.0655167044535266,-0.010653141147349915
497.0453333,38,1,2,46,8.36,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,496.35,0.5130434783,0.5529411764705883,0.20234432009017062,0.031132952986267386,-0.17121136710390322,0.396,0.088,-0.30800000000000005,0.08475376882410102,0.07694948425889839,-0.007804284565202629,0.06946076265773754,0.06518331952915962,-0.004277443128577918
515.264,22.33,1,2,47,18.2,0,0.0,0.0,0,0,1,0,0.0,1.0,0,0,0,2,0,0,1,1,0,0,1,514.55,0.5130434783,0.5647058823529412,0.1905313274771186,0.020360836502665618,-0.17017049097445297,0.18000000000000002,0.064,-0.11600000000000002,0.09922673514361599,0.0822255904904118,-0.017001144653204195,0.0709859497182933,0.06324733031823877,-0.007738619400054533
524.0746667,38,1,2,48,8.45,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,0,0,1,523.0,0.5217391304,0.5058823529411764,0.23228096000022277,0.039973359025204276,-0.1923076009750185,0.2720000000000001,0.176,-0.09600000000000009,0.08698942909553153,0.09007670141167376,0.0030872723161422255,0.06660090757642882,0.07038900510259756,0.0037880975261687377
602.8373333,187,1,2,49,76.73,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,0,0,1,599.73,0.547826087,0.5294117647058824,0.029406696245595332,0.0333889460048832,0.003982249759287869,0.368,0.13999999999999999,-0.228,0.08724635250671248,0.07507561016780592,-0.012170742338906554,0.06830086956131402,0.06374577029026189,-0.004555099271052132
619.752,222.33,1,2,50,19.03,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,618.76,0.5652173913,0.5764705882352941,0.14809837498086487,0.029663541240022313,-0.11843483374084256,0.096,0.21200000000000002,0.11600000000000002,0.10226106641199117,0.08924572531911765,-0.013015341092873528,0.07293014591881482,0.06782658763921329,-0.0051035582796015305
628.8,238,1,2,51,8.49,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,627.25,0.5130434783,0.5764705882352941,0.24672304500240266,0.04166272672086662,-0.20506031828153604,0.25200000000000006,0.11600000000000002,-0.13600000000000004,0.08918626323946012,0.09019915282996324,0.0010128895905031216,0.0726207393902169,0.06951843020046015,-0.0031023091897567495
646.656,222.33,1,2,52,18.28,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,645.53,0.5652173913,0.6235294117647059,0.1696376699637429,0.019486209003875172,-0.15015146095986773,0.1,0.124,0.023999999999999994,0.0876554595678608,0.07334750562030361,-0.014307953947557198,0.07076402383870102,0.05901562279267776,-0.01174840104602326
655.632,238,1,2,53,8.59,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,654.12,0.4434782609,0.6470588235294118,0.23341847752408912,0.037566316783128655,-0.19585216074096046,0.184,0.128,-0.055999999999999994,0.10562578138682935,0.09304960396628728,-0.012576177420542067,0.07368200084942232,0.06761962660532961,-0.006062374244092714
670.152,268,1,2,54,15.56,0,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,2,0,0,1,0,0,0,1,669.68,0.452173913,0.5176470588235295,0.04773052614710171,0.017481175759287974,-0.030249350387813734,0.17600000000000002,0.092,-0.08400000000000002,0.09235944221758294,0.09374323373713635,0.0013837915195534095,0.06721720436178834,0.06021657083474115,-0.00700063352704719
672.59,e-1,1,2,55,2.92,0,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,672.59,0.5130434783,0.43529411764705883,0.028413074503492952,0.010070720003797537,-0.018342354499695415,0.11200000000000002,0.004,-0.10800000000000001,0.0966560877746884,0.1095220959973103,0.012866008222621905,0.06299836834751141,0.06964873035697673,0.006650362009465324
716.28,2.99,1,3,56,43.09,0,0.0,0.0,0,1,0,0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,1,715.68,0.4782608696,0.5176470588235295,0.031488486999158155,0.009501083998518057,-0.021987403000640098,0.196,0.1,-0.096,0.07717636244401431,0.06800902848112943,-0.009167333962884883,0.06587626322914295,0.058334701340384945,-0.007541561888758
787.56,12.83,1,3,57,71.33,0,0.0,0.0,0,0,1,1,0.0,0.0,1,0,0,2,0,0,1,0,0,0,1,787.01,0.452173913,0.5529411764705883,0.02480216201440686,0.015117637752138396,-0.009684524262268464,0.364,0.21600000000000003,-0.14799999999999996,0.0700587373226742,0.0691715545889116,-0.0008871827337626065,0.0606302496781726,0.057768517310059664,-0.0028617323681129347
819.744,17.33,1,3,58,31.97,0,0.0,0.0,0,0,1,1,1.0,1.0,1,0,0,2,0,0,1,0,0,0,1,818.98,0.4956521739,0.5294117647058824,0.06497495169690634,0.008159722682586454,-0.05681522901431989,0.196,0.144,-0.05200000000000002,0.06967924757046431,0.07162646893772474,0.0019472213672604294,0.05987882510974642,0.05543813623213114,-0.004440688877615277
827.088,18.33,1,3,59,7.09,0,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,0,0,1,1,0,0,1,826.07,0.4347826087,0.49411764705882355,0.06409512001839304,0.004209686246229491,-0.05988543377216355,0.088,0.05600000000000001,-0.03199999999999999,0.07782752439915235,0.07509685719457046,-0.0027306672045818853,0.06391323827600584,0.06164948967475422,-0.002263748601251621
838.368,19.83,1,3,60,10.76,0,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,0,0,1,1,0,0,1,836.83,0.4695652174,0.6,0.015806074997441025,0.006782515245363878,-0.009023559752077148,0.26400000000000007,0.10400000000000001,-0.16000000000000006,0.07800398697871606,0.06058265579627675,-0.017421331182439312,0.058405339164956806,0.05233390533320163,-0.006071433831755173
844.968,20.83,1,3,61,7.27,Into repetions,0.0,1.0,0,0,1,1,0.0,1.0,1,0,0,1,0,0,1,1,0,0,1,844.11,0.3739130435,0.4235294117647059,0.03765854399370837,0.006951596748097451,-0.03070694724561092,0.3,0.06800000000000002,-0.23199999999999998,0.07590605683499108,0.07770312016739814,0.0017970633324070617,0.05806736050006485,0.06357247703884547,0.005505116538780622
852.456,22,1,3,62,8.85,0,0.0,0.0,0,0,1,1,1.0,1.0,1,0,0,1,0,0,1,0,0,0,1,852.96,0.4956521739,0.4235294117647059,0.04099220698665661,0.005039400670011192,-0.035952806316645415,0.10400000000000001,0.0,-0.10400000000000001,0.07140867042372236,0.07398910019415823,0.002580429770435877,0.057207895937116685,0.058858462757908916,0.001650566820792232
862.15,22.99,1,3,63,9.19,0,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,862.15,0.4695652174,0.5647058823529412,0.018301625751134542,0.007025734749084414,-0.011275891002050127,0.008,0.048,0.04,0.06904845831758769,0.0757253979494432,0.006676939631855519,0.05857475324076143,0.05657436132921351,-0.0020003919115479246
882.1,24.99,1,3,64,19.95,0,0.0,0.0,0,1,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,882.1,0.4086956522,0.47058823529411764,0.008997443338342872,0.005821153722591467,-0.0031762896157514053,0.1272727272727273,0.10400000000000001,-0.023272727272727278,0.06246724495922544,0.0651912163199221,0.0027239713606966587,0.052456912773382276,0.0549959185921012,0.002539005818718923
889.272,25.83,1,3,65,5.8,0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,2,0,0,1,0,0,0,1,887.9,0.5130434783,0.43529411764705883,0.014287545998473972,0.004163306126003383,-0.010124239872470589,0.24400000000000005,0.024,-0.22000000000000006,0.05949662304056789,0.06770546300048656,0.008208839959918675,0.05092276736641484,0.05809505734559535,0.007172289979180513
908.39,27.83,1,3,66,20.49,0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,908.39,0.4434782609,0.47058823529411764,0.04605326623361831,0.010806870247188637,-0.035246395986429674,0.048,0.096,0.048,0.06739153528491942,0.07038966815428137,0.002998132869361944,0.05300687678493009,0.056571454621170615,0.0035645778362405275
917.7,28.83,1,3,67,9.31,0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,917.7,0.4608695652,0.4470588235294118,0.043489567050454106,0.006482339998405975,-0.03700722705204813,0.24000000000000005,0.05454545454545454,-0.1854545454545455,0.08279980649761026,0.07743331593587442,-0.00536649056173584,0.062230381348636093,0.06150367059372082,-0.0007267107549152746
926.232,29.83,1,3,68,8.32,0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,926.02,0.4782608696,0.49411764705882355,0.06915971750829841,0.006226271049074144,-0.06293344645922427,0.164,0.084,-0.08,0.06569195669156032,0.06500541823292015,-0.0006865384586401679,0.056002612717816536,0.05460360095182624,-0.0013990117659902976
933.672,30.67,1,3,69,7.38,0,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,933.4,0.5913043478,0.5294117647058824,0.0032249632965645077,0.0030033761444829042,-0.00022158715208160347,0.10400000000000001,0.05600000000000001,-0.048,0.06385491258037601,0.060658805799545426,-0.003196106780830585,0.05700170751295042,0.04800795314867436,-0.00899375436427606
940.56,31.33,1,3,70,7.0,0,0.0,0.0,1,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,940.4,0.5130434783,0.49411764705882355,0.011133875550443827,0.0031169792769323175,-0.00801689627351151,0.028000000000000004,0.1,0.07200000000000001,0.06484890000301449,0.062487082873855106,-0.0023618171291593867,0.05622133424310381,0.0532113833751473,-0.0030099508679565096
943.872,31.67,1,3,71,3.25,0,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,943.65,0.4,0.43529411764705883,0.004608140053013069,0.0023688416714750813,-0.0022392983815379876,0.16399999999999998,0.07200000000000001,-0.09199999999999997,0.05821579640837238,0.06408702854834616,0.005871232139973787,0.04913463299646829,0.05479835353739023,0.005663720540921943
953.616,32.5,1,3,72,9.43,0,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,953.08,0.4956521739,0.4588235294117647,0.003077446120881554,0.003017698147712368,-5.9747973169186046e-05,0.008,0.0,-0.008,0.08497769205592072,0.07000858840120092,-0.014969103654719804,0.060076252778659134,0.06122933700208418,0.001153084223425048
989.592,36.83,1,3,73,35.78,0,0.0,0.0,0,0,1,1,1.0,0.0,1,0,0,2,0,0,1,0,0,0,1,988.86,0.5391304348,0.5411764705882353,0.10207440650363313,0.03575781975614961,-0.06631658674748352,0.08800000000000001,0.10400000000000001,0.016,0.07234228449090588,0.06819866973919383,-0.004143614751712044,0.0607729537582686,0.056564514726093716,-0.004208439032174882
1037.04,42.91,1,3,74,47.7,0,0.0,0.0,0,0,1,1,1.0,0.0,1,0,0,2,0,0,1,0,0,0,1,1036.56,0.4956521739,0.5529411764705883,0.03791062975014719,0.00900187624839726,-0.02890875350174993,0.08,0.172,0.09199999999999998,0.0731315456403116,0.0642136341206407,-0.008917911519670904,0.055591482101212085,0.053464305000586534,-0.0021271771006255505
1116.456,52,1,3,75,79.28,0,0.0,0.0,0,0,1,1,1.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1115.84,0.5913043478,0.6,0.08439924999627044,0.023060706991973635,-0.0613385430042968,0.08,0.11200000000000002,0.032000000000000015,0.07928746311810757,0.06767841263653196,-0.011609050481575608,0.06767957025014606,0.057731301833985706,-0.00994826841616036
1121.64,52.5,1,3,76,5.41,0,0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1121.25,0.547826087,0.5764705882352941,0.04711326648382225,0.012783065246992548,-0.0343302012368297,0.14400000000000002,0.11200000000000002,-0.032,0.06652781522083229,0.06497641379145593,-0.0015514014293763617,0.06007598025881402,0.05347359214164947,-0.00660238811716455
1131.96,53.5,1,3,77,10.21,0,0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1131.46,0.4956521739,0.4823529411764706,0.03906696424904925,0.009217136254357654,-0.029849827994691595,0.20800000000000002,0.07200000000000001,-0.136,0.06970196348649839,0.07065394711909576,0.0009519836325973668,0.06028588496185332,0.0609987787094432,0.000712893747589885
1137.36,54,1,3,78,5.5,0,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1136.96,0.5826086957,0.611764705882353,0.023597834497698915,0.009446132257582682,-0.014151702240116233,0.18,0.024,-0.156,0.06815335663017322,0.06226538646285974,-0.005887970167313475,0.05969380792443244,0.05471655176633709,-0.004977256158095349
1148.28,54.67,1,3,79,10.4,0,0.0,0.0,0,0,1,0,1.0,0.0,0,1,0,1,0,0,1,0,0,0,1,1147.36,0.5304347826,0.5647058823529412,0.009450867500997231,0.00788965050155002,-0.0015612169994472114,0.088,0.0,-0.088,0.06848942538544892,0.07005741186624087,0.0015679864807919552,0.05676372488989338,0.054817173415874644,-0.0019465514740187387
1152.88,e-1,1,3,80,5.52,0,0.0,0.0,1,1,0,0,1.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1152.88,0.4956521739,0.5647058823529412,0.007159005757441486,0.004687826675883884,-0.0024711790815576014,0.0,0.0,0.0,0.06802819148159026,0.061870515681942316,-0.0061576757996479395,0.05779136746443344,0.053545883602160525,-0.004245483862272914
1175.52,New Point,1,4,81,22.37,0,0.0,0.0,1,0,1,0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1175.25,0.4956521739,0.5411764705882353,0.03873517050024823,0.007293620753950608,-0.03144154974629762,0.068,0.039999999999999994,-0.02800000000000001,0.11880170364130686,0.1289997276939399,0.010198024052633023,0.08007359682304417,0.07555671111034583,-0.004516885712698343
1188.504,New Point,1,4,82,12.95,0,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,1,0,0,1,0,0,1,1188.21,0.4869565217,0.5647058823529412,0.021494832256315634,0.005066135376744163,-0.01642869687957147,0.128,0.004,-0.124,0.09573711300162377,0.10184463877566889,0.006107525774045122,0.06785175076584593,0.059195720622815085,-0.008656030143030846
1198.53,New Point,1,4,83,10.33,0,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1198.53,0.5304347826,0.49411764705882355,0.2058739475206454,0.010609515854390456,-0.19526443166625493,0.2960000000000001,0.0,-0.2960000000000001,0.07115584877179118,0.07011215549679384,-0.0010436932749973427,0.0604883835816151,0.06114266931635255,0.0006542857347374489
1204.584,New Point,1,4,84,5.68,0,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1204.21,0.5217391304,0.5058823529411764,0.0618592436579908,0.010438892328811811,-0.05142035132917899,0.388,0.0,-0.388,0.06988787454021116,0.07262140762760529,0.00273353308739413,0.05547223461488822,0.056408131118058744,0.0009358965031705246
1215.768,New Point,1,4,85,9.09,0,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,2,0,0,0,1,1,0,1,1213.31,0.547826087,0.4823529411764706,0.08000810247963766,0.0367349262544515,-0.04327317622518616,0.12000000000000002,0.092,-0.028000000000000025,0.08164843057137189,0.07587043389526398,-0.005777996676107913,0.059583629657379046,0.06513478202755477,0.00555115237017572
1220.616,New Point,1,4,86,6.85,0,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,2,0,0,0,1,1,0,1,1220.16,0.5130434783,0.5647058823529412,0.19222472581739325,0.16929546002032028,-0.022929265797072967,0.26400000000000007,0.012,-0.25200000000000006,0.08261570773604984,0.06697047573754673,-0.01564523199850311,0.06741813745327083,0.05824189580878768,-0.009176241644483149
1227.216,New Point,1,4,87,6.53,2nd last in sequece,0.0,1.0,0,0,1,0,0.5,0.0,0,0,0,2,0,1,0,0,1,0,1,1226.69,0.3565217391,0.4823529411764706,0.15550366493535997,0.057331430035607846,-0.09817223489975213,0.264,0.064,-0.2,0.07042602869145677,0.07857315065251,0.00814712196105323,0.05912847631618765,0.06749165096471611,0.008363174648528461
