,0
70.1,0.08676793718557446
70.2,0.10075743534849706
70.3,0.08976464975592624
70.4,0.10080936047500948
70.5,0.1260158190709146
70.6,0.12624550564363685
70.7,0.08828243137097769
70.8,0.08776194890341817
70.9,0.09575664190691249
71.0,0.10877832177041613
71.1,0.1440945646574127
71.2,0.11055303323426845
71.3,0.1362397246528015
71.4,0.1088663321118593
71.5,0.11682870609977916
71.6,0.10912523261539521
71.7,0.1030113788665085
71.8,0.09862366428803457
71.9,0.09875149713111105
72.0,0.10661384859918573
72.1,0.10448620523676712
72.2,0.09838478634903247
72.3,0.10196632843110513
72.4,0.09905430000078068
72.5,0.09927353152401987
72.6,0.08525913488757741
72.7,0.09194190754916189
72.8,0.0916949385939069
72.9,0.09135857194284211
73.0,0.09224837041113296
73.1,0.08894370269239478
73.2,0.08145178969272109
73.3,0.07728757157530199
73.4,0.08107367841884994
73.5,0.08367536449164566
73.6,0.08964820253573275
73.7,0.08880613690584703
73.8,0.09141670192712771
73.9,0.09439101992756202
74.0,0.131308692771484
74.1,0.12435202925196469
74.2,0.10684006127399867
74.3,0.09941769162318316
74.4,0.1019659498855092
74.5,0.11238040977682912
74.6,0.12818533153828005
74.7,0.12399326094912484
74.8,0.10990746569759625
74.9,0.12681355155834417
75.0,0.12829140372993178
75.1,0.13258370899633948
75.2,0.12375130863245826
75.3,0.11801966440922526
75.4,0.15688127600269414
75.5,0.12138480926802793
75.6,0.11651926675670833
75.7,0.12109185904170033
75.8,0.12097826239031005
75.9,0.12578069627741212
76.0,0.12056767610186538
76.1,0.13662294373213518
76.2,0.10442348338904656
76.3,0.09812856942867787
76.4,0.10356913044274474
76.5,0.11085127691161946
76.6,0.1324780457573599
76.7,0.15698937606245172
76.8,0.1412623264954357
76.9,0.1152753256212044
77.0,0.11185468217625405
77.1,0.12176743737881099
77.2,0.142579319947606
77.3,0.11097488280147527
77.4,0.12963973328995235
77.5,0.1389668631563113
77.6,0.12609756416432322
77.7,0.11531862817394219
77.8,0.11354572794794258
77.9,0.1270793435329226
78.0,0.10387774974554363
78.1,0.10431913569012442
78.2,0.11563869290051138
78.3,0.11634892378161941
78.4,0.10742784313714725
78.5,0.11895531769379045
78.6,0.1622035287630096
78.7,0.1408479070762392
78.8,0.15921883309891793
78.9,0.16628344103145695
79.0,0.11066576618062281
79.1,0.08713512483814048
79.2,0.09324921580716004
79.3,0.10002659654793813
79.4,0.08092031978876728
79.5,0.08493651908444896
79.6,0.08286339777634258
79.7,0.09177663402658813
79.8,0.0899734605327094
79.9,0.09228880618428051
80.0,0.09178914143165087
80.1,0.08819389634017728
80.2,0.09759653093910266
80.3,0.08209345650778027
80.4,0.08227433727936985
80.5,0.09013350602782261
80.6,0.0892644085798918
80.7,0.08381547112994278
80.8,0.0818898058953282
80.9,0.0848733850935298
81.0,0.0771229241498322
81.1,0.07821448200737605
81.2,0.09104669910590688
81.3,0.0918866463342957
81.4,0.10454931114912074
81.5,0.11339214412951586
81.6,0.09132749117610937
81.7,0.10280137888350806
81.8,0.09225042550011824
81.9,0.09579782847159304
82.0,0.09280240901654582
82.1,0.10369995655970918
82.2,0.1013294216064593
82.3,0.1037758061682371
82.4,0.1390236612158133
82.5,0.11619932473721414
82.6,0.10238802846149561
82.7,0.09610872433758273
82.8,0.09864077135966924
82.9,0.1567643011616932
83.0,0.11401433036129034
83.1,0.11475642570235674
83.2,0.1796789217053997
83.3,0.14662819763143756
83.4,0.12198753529722664
83.5,0.12720479115630537
83.6,0.09950292224360262
83.7,0.11876039137498876
83.8,0.12014147093054282
83.9,0.10486799553740608
84.0,0.1225574988969273
84.1,0.10581544713241717
84.2,0.1265125424819823
84.3,0.11293446310727115
84.4,0.11499672736901932
84.5,0.13865247794532662
84.6,0.14322386243259902
84.7,0.13175634158246466
84.8,0.0995546009105342
84.9,0.11564803090738048
85.0,0.09732851074989714
85.1,0.10697125858349281
85.2,0.11091282108800185
85.3,0.09202270998555255
85.4,0.10112752245971227
85.5,0.09011430826661002
85.6,0.08309627078915614
85.7,0.08678574741754062
85.8,0.08680697152624034
85.9,0.08584876190522313
86.0,0.08100060938772169
86.1,0.08526487751805739
86.2,0.07662525614358591
86.3,0.0703355700664176
86.4,0.08537233294410483
86.5,0.08099719589535875
86.6,0.0786871009726067
86.7,0.06891281080535565
86.8,0.07232116863953422
86.9,0.08308237505789788
87.0,0.08253611562266232
87.1,0.07900353692047704
87.2,0.08215700280838847
87.3,0.0808241313701941
87.4,0.07793201897354832
87.5,0.07259259601456593
87.6,0.07859657563510108
87.7,0.08120844922325768
87.8,0.07794237469384706
87.9,0.0881884748836051
88.0,0.08864822124378012
88.1,0.09036125918893158
88.2,0.09066518726749556
88.3,0.08059221121425239
88.4,0.08178553782453142
88.5,0.07624201909783362
88.6,0.0737042120706089
88.7,0.07787063234882709
88.8,0.07969634997998706
88.9,0.08031403253889204
89.0,0.07825485844076213
89.1,0.07897345645984545
89.2,0.07403829607752621
89.3,0.08722730916127526
89.4,0.08497751901803309
89.5,0.07511988069535983
89.6,0.07182769682911791
89.7,0.07807823630291776
89.8,0.08039592959009909
89.9,0.07590495449176948
90.0,0.08016411148921088
90.1,0.08413775210994265
90.2,0.07354725145480881
90.3,0.0757237259684383
90.4,0.07994235315391536
90.5,0.08101891286134148
90.6,0.07808315491725219
90.7,0.08156156779393757
90.8,0.07525690218367045
90.9,0.07260001958600291
91.0,0.07591818363896058
91.1,0.07014511557032503
91.2,0.06486752335869814
91.3,0.07514374507478296
91.4,0.08257268681653758
91.5,0.08414529265107767
91.6,0.0750888966115572
91.7,0.07438115729918557
91.8,0.07679587376172543
91.9,0.06607386622256312
92.0,0.06794914140796737
92.1,0.07035501863306702
92.2,0.07147330983561573
92.3,0.07450347925095593
92.4,0.0801235911279179
92.5,0.07523141521000364
92.6,0.07528422581418806
92.7,0.0690151099116097
92.8,0.06768398547875246
92.9,0.06482591769788561
93.0,0.07098088806509742
93.1,0.07518392301051931
93.2,0.067339845385786
93.3,0.06392347702018339
93.4,0.061040932339064755
93.5,0.07233811363273633
93.6,0.07643581382361246
93.7,0.06648444645727178
93.8,0.06873371184376895
93.9,0.07459414259852265
94.0,0.07076677540414357
94.1,0.06817211209412602
94.2,0.06890097834870537
94.3,0.07145846127938618
94.4,0.06513306605493342
94.5,0.06802946511566274
94.6,0.06882517692925985
94.7,0.0735006451659362
94.8,0.06526953304399084
94.9,0.07305402933543152
95.0,0.07387947296959028
95.1,0.07121373355520774
95.2,0.07425115584363709
95.3,0.07373818291506522
95.4,0.07321835734896757
95.5,0.08030459773447936
95.6,0.06737525609730964
95.7,0.07822351551340127
95.8,0.07885959749257072
95.9,0.09093920233030962
96.0,0.0920304620301899
96.1,0.07861786274979402
96.2,0.08771271071874459
96.3,0.09164846230320575
96.4,0.10063212107168071
96.5,0.08125918793424897
96.6,0.09544495787371428
96.7,0.09550719245511226
96.8,0.08922531148352397
96.9,0.0949398295367162
97.0,0.11164834460212406
97.1,0.1227370784996436
97.2,0.10553430826257736
97.3,0.1287899684452154
97.4,0.10757603556031808
97.5,0.09676634110633882
97.6,0.10574952590289517
97.7,0.08800694104776385
97.8,0.08355417480845509
97.9,0.10199022938321806
98.0,0.09063361179488466
98.1,0.07532854476851668
98.2,0.08409537812368352
98.3,0.09272901578193232
98.4,0.08460727063536873
98.5,0.08990288384501098
98.6,0.07327710495124203
98.7,0.07139863938225943
98.8,0.0758040564322195
98.9,0.08612459539237702
99.0,0.07650549856118102
99.1,0.08066472631030319
99.2,0.08833324188453512
99.3,0.08552964368942508
99.4,0.09597006383450124
99.5,0.08866922112002856
99.6,0.07856670813185442
99.7,0.07598163595991232
99.8,0.07578161973290093
99.9,0.07460636646163749
100.0,0.0712472980728416
100.1,0.07412626683050037
100.2,0.07078897063749673
100.3,0.08036374547392144
100.4,0.11051323964784224
100.5,0.08645633922140948
100.6,0.09061299681848306
100.7,0.07965963226501169
100.8,0.08200276828331178
100.9,0.07524332770383751
101.0,0.07407105376216726
101.1,0.07414412614622673
101.2,0.06995604672088933
101.3,0.05909818071969666
101.4,0.06519870643102978
101.5,0.06785439992018083
101.6,0.08064304181342337
101.7,0.07410805292280798
101.8,0.08194305714375323
101.9,0.08493268577378911
102.0,0.07616904526568838
102.1,0.07395414688489343
102.2,0.07149214213683013
102.3,0.08298793127718183
102.4,0.086669488704744
102.5,0.08853845268425249
102.6,0.08666474195681106
102.7,0.08937266034678258
102.8,0.09379313606209104
102.9,0.0836102280630111
103.0,0.07940621976101012
103.1,0.0752954574307576
103.2,0.08228937962615746
103.3,0.08552171648557605
103.4,0.08790530158966726
103.5,0.07545795690102158
103.6,0.08242994265878405
103.7,0.07486420589814805
103.8,0.07907929719638236
103.9,0.07487539097924581
104.0,0.07700764426052123
104.1,0.07537848269367027
104.2,0.07453922328881445
104.3,0.07429930412648116
104.4,0.07479597551207215
104.5,0.08408860494579352
104.6,0.08990211494345245
104.7,0.07970258049684538
104.8,0.08002335746295529
104.9,0.08175867551015116
105.0,0.08782979706693382
105.1,0.10454824419335915
105.2,0.09163891156681929
105.3,0.09486046660595324
105.4,0.07677557533803374
105.5,0.08075962812067781
105.6,0.07962805540922549
105.7,0.08252273692613672
105.8,0.07893159591009924
105.9,0.07336377155254023
106.0,0.07473488209319909
106.1,0.07685490229838329
106.2,0.07582400179830844
106.3,0.08358388488315566
106.4,0.07986469570541321
106.5,0.0815752491702746
106.6,0.08455047885431512
106.7,0.07748540176325645
106.8,0.07587771249854973
106.9,0.07150800717264061
107.0,0.07835513857809308
107.1,0.07660566885843964
107.2,0.06682581989365631
107.3,0.07851821073619683
107.4,0.07199748520767156
107.5,0.08005384852396301
107.6,0.07259480729782687
107.7,0.0785989837660876
107.8,0.08179922180695667
107.9,0.09157408476566968
108.0,0.08716214975419632
108.1,0.07372932699588207
108.2,0.08442832018294656
108.3,0.07771781194384203
108.4,0.08151170397045175
108.5,0.08935418296136569
108.6,0.08646203102618649
108.7,0.12664815782469505
108.8,0.10811772422455204
108.9,0.11426436813510761
109.0,0.1168858503466089
109.1,0.0919889388191091
109.2,0.11064078052732389
109.3,0.10249614190516121
109.4,0.10280377750456855
109.5,0.10166897619129865
109.6,0.1019708478035899
109.7,0.12124320810676589
109.8,0.11548047202601752
109.9,0.09462244342637026
110.0,0.08790516459507446
110.1,0.0863268997000579
110.2,0.11407699921562563
110.3,0.10881908267988744
110.4,0.08986859123743492
110.5,0.0977194075644662
110.6,0.08867152360515651
110.7,0.10321927563704339
110.8,0.09893225234321071
110.9,0.08301508401126224
111.0,0.10931873476688149
111.1,0.10616810268696092
111.2,0.09332567297010216
111.3,0.08521832388204022
111.4,0.07806482822181
111.5,0.07956337716008419
111.6,0.07675065121247675
111.7,0.07411609462460216
111.8,0.07291231548416552
111.9,0.07701711117296192
112.0,0.07562669444961229
112.1,0.08479260789726324
112.2,0.08423131628586142
112.3,0.08183652794287816
112.4,0.07531813545467021
112.5,0.0746111077227596
112.6,0.08758445007089143
112.7,0.08229716046061437
112.8,0.0771354128558794
112.9,0.07649911733570643
113.0,0.08393584050214146
113.1,0.08533419284673975
113.2,0.08062067847895922
113.3,0.07514470034575137
113.4,0.0770662571213381
113.5,0.07607610089591937
113.6,0.0830546631513272
113.7,0.08349858145684175
113.8,0.08214780369672822
113.9,0.08102395687643378
114.0,0.10858395154208471
114.1,0.09061586463901747
114.2,0.0933737566235765
114.3,0.10230380581991973
114.4,0.0892949242556714
114.5,0.09840419662116022
114.6,0.10356191370779355
114.7,0.09891043295115623
114.8,0.11278859725242642
114.9,0.08979401769347431
115.0,0.08935105507664448
115.1,0.0798441086216921
115.2,0.09516120521873288
115.3,0.10226040866286941
115.4,0.08813381963306623
115.5,0.10080784549946528
115.6,0.09505563903093009
115.7,0.09472919762170277
115.8,0.08367304731878272
115.9,0.08767685009448334
116.0,0.09197015426051827
116.1,0.12523089658783945
116.2,0.1384704867787808
116.3,0.09179648752294131
116.4,0.10327490943764267
116.5,0.09517455493907054
116.6,0.1032652162520933
116.7,0.10556533118586553
116.8,0.11949310597614882
116.9,0.11751551108204257
117.0,0.12864997194917394
117.1,0.112375912815929
117.2,0.126336515283686
117.3,0.10749152130720853
117.4,0.09241383225433197
117.5,0.08383903511767882
117.6,0.08665916692240339
117.7,0.06606313405184165
117.8,0.07678004113562338
117.9,0.07802166527258715
118.0,0.06564584595674991
118.1,0.07489667828762034
118.2,0.07930642624635766
118.3,0.0816604997002539
118.4,0.07499879193391573
118.5,0.07385086575347037
118.6,0.08476372095705534
118.7,0.08002063778484593
118.8,0.0755769823418088
118.9,0.07164635063457162
119.0,0.07780686714840751
119.1,0.0920392156020096
119.2,0.09832226938843773
119.3,0.09833991795825678
119.4,0.12058420209428221
119.5,0.11205410218724207
119.6,0.09782999663008587
119.7,0.1218043920000573
119.8,0.12857441507948253
119.9,0.11177636672679782
120.0,0.09973547403342511
120.1,0.09505285186385605
120.2,0.11716301439138414
120.3,0.1261906648722928
120.4,0.125846224873951
120.5,0.116623859545359
120.6,0.10130157760499241
120.7,0.09525511018201449
120.8,0.1096644125222352
120.9,0.13270971109351673
121.0,0.11880599550682776
121.1,0.11542176609590887
121.2,0.1299714245767497
121.3,0.1118862764493124
121.4,0.13573022630106438
121.5,0.12460015208860446
121.6,0.11029298450948037
121.7,0.1749729095575584
121.8,0.12016417519116888
121.9,0.14333691317269914
122.0,0.09584948539318178
122.1,0.10321542285106763
122.2,0.1366314763473817
122.3,0.16317413381821208
122.4,0.1407910145814379
122.5,0.15244080113820113
122.6,0.13814296838864046
122.7,0.1460772526714108
122.8,0.1357031463081102
122.9,0.10107147069168244
123.0,0.10033136010152831
123.1,0.11445435868390476
123.2,0.1283208789402252
123.3,0.1341786793465649
123.4,0.13376830744157017
123.5,0.16784050485961724
123.6,0.1467828920309361
123.7,0.13581049196076006
123.8,0.1266607283071449
123.9,0.0950249451034291
124.0,0.12823289271440358
124.1,0.11440052822305947
124.2,0.09365541332962933
124.3,0.08786247586619933
124.4,0.0964651184860191
124.5,0.09142662590892586
124.6,0.07632228580994314
124.7,0.12671833217725553
124.8,0.10926795930925298
124.9,0.08935744770495344
125.0,0.10831130629298184
125.1,0.12136000581316415
125.2,0.1219065096732694
125.3,0.12270267635736017
125.4,0.09494770785269471
125.5,0.09686571237071603
125.6,0.09506866322119743
125.7,0.09626130052008292
125.8,0.09719909050329016
125.9,0.08158765276879795
126.0,0.0879164426003343
126.1,0.08913595756576227
126.2,0.09414118426054259
126.3,0.08657043166749183
126.4,0.08660255756557421
126.5,0.09917972439407961
126.6,0.08981641263289526
126.7,0.07731788099453199
126.8,0.08181061740421251
126.9,0.08120358767132106
127.0,0.0856610925789541
127.1,0.07961331441918464
127.2,0.07958431074883321
127.3,0.07385137337459945
127.4,0.08024865527357003
127.5,0.08359554346627898
127.6,0.09537773867949803
127.7,0.08441878060809734
127.8,0.08894896500683609
127.9,0.0835265141967441
128.0,0.08196162925953329
128.1,0.09510615891807142
128.2,0.08428214133656522
128.3,0.08354253508821809
128.4,0.07889915451485033
128.5,0.08276437387066213
128.6,0.08256192081081115
128.7,0.08181642741388805
128.8,0.07523069108584993
128.9,0.0746700628680333
129.0,0.07405438605759286
129.1,0.07581124968875304
129.2,0.07196634392943288
129.3,0.08532735200241179
129.4,0.07412912460800272
129.5,0.07650041207381497
129.6,0.0770546643213772
129.7,0.07968954159223961
129.8,0.08332228795701545
129.9,0.08124296452587794
130.0,0.07944396443599476
130.1,0.08368065844616096
130.2,0.07925665384441097
130.3,0.09067447372383158
130.4,0.07917614420201394
130.5,0.08173607055953666
130.6,0.0749987087604364
130.7,0.06709021043084402
130.8,0.07963694198752234
130.9,0.0784430260472678
131.0,0.07899386637541699
131.1,0.08334231938846931
131.2,0.08667387326242579
131.3,0.08854744981437404
131.4,0.078867461398774
131.5,0.07729269837636893
131.6,0.06888286551979257
131.7,0.08617523141138672
131.8,0.0878972124301051
131.9,0.07815383199571704
132.0,0.08827068068067703
132.1,0.08743194818597999
132.2,0.08004466991768751
132.3,0.07743842995346628
132.4,0.07750180462458503
132.5,0.08471731701463227
132.6,0.08737995559227142
132.7,0.07924154494431372
132.8,0.08515531001182826
132.9,0.08751557389329662
133.0,0.09080259484701723
133.1,0.09400574345049426
133.2,0.09482425284024924
133.3,0.08897782846356887
133.4,0.09108574274252915
133.5,0.09344547354285104
133.6,0.09292868099700595
133.7,0.08846911855585272
133.8,0.08147599855155194
133.9,0.08608889792665801
134.0,0.08511914280822135
134.1,0.09038884102529368
134.2,0.08006787538601605
134.3,0.07885187729355746
134.4,0.0821872180718188
134.5,0.08794451886502803
134.6,0.09219024670557456
134.7,0.1002985130514138
134.8,0.11170198358980399
134.9,0.0928445437422047
135.0,0.0913670766537034
135.1,0.09306949885832953
135.2,0.09353601476477853
135.3,0.09237318952371494
135.4,0.09046934731116739
135.5,0.08717217836609457
135.6,0.08381151309782683
135.7,0.09072356915566343
135.8,0.10840339082004169
135.9,0.08227856877401783
136.0,0.08557641639107402
136.1,0.09104557175954348
136.2,0.09522027346482691
136.3,0.10027751235050868
136.4,0.10404415318271894
136.5,0.12037183675274889
136.6,0.10455267314751614
136.7,0.10193946903823756
136.8,0.0985037330508797
136.9,0.09970829199797739
137.0,0.10023091431138605
137.1,0.10213732048360337
137.2,0.10389361177614755
137.3,0.0871859234650757
137.4,0.11913211002147997
137.5,0.13432292335892787
137.6,0.12171112763986709
137.7,0.10386806520353614
137.8,0.11156042161273001
137.9,0.1389464251253388
138.0,0.10165103127382483
138.1,0.1540654445354769
138.2,0.11962560854601373
138.3,0.11975228050341344
138.4,0.10482507190998978
138.5,0.11207678595666598
138.6,0.12930525460853246
138.7,0.14671992184668042
138.8,0.1079475840941535
138.9,0.08867680151728219
139.0,0.09285400448935172
139.1,0.08889353387842082
139.2,0.08824149959353424
139.3,0.09038504787152697
139.4,0.09771426358527047
139.5,0.10093586736769565
139.6,0.1198572115079209
139.7,0.11052600234520385
139.8,0.10358498916856412
139.9,0.10021215829795026
140.0,0.085241120169553
140.1,0.08690008516905387
140.2,0.08631770713028138
140.3,0.08841961657975174
140.4,0.09636784631189535
140.5,0.1061704221520206
140.6,0.09868784780547216
140.7,0.08412551248069129
140.8,0.09250595236812345
140.9,0.08691177281129817
141.0,0.07795456372323124
141.1,0.08831751972497412
141.2,0.08846490340866738
141.3,0.0884388503031102
141.4,0.09317035167305436
141.5,0.08961537748794712
141.6,0.08762803372972804
141.7,0.09892671445611899
141.8,0.10256017475658352
141.9,0.08360983952188947
142.0,0.12461402737138116
142.1,0.10800346306555127
142.2,0.10319935799834776
142.3,0.09741196391602332
142.4,0.09457062168255306
142.5,0.10376807474733861
142.6,0.10039501763250569
142.7,0.12614385318410135
142.8,0.17790861322560877
142.9,0.18932257626226928
143.0,0.14566897486978483
143.1,0.11940939707134285
143.2,0.10180548042074922
143.3,0.09295269871951624
143.4,0.12850554382235732
143.5,0.16761935406601072
143.6,0.19927093431556778
143.7,0.14143983401108245
143.8,0.12945416563303494
143.9,0.13189456476982264
144.0,0.12058944820506452
144.1,0.13885586212547169
144.2,0.13029764365809532
144.3,0.11998269123416659
144.4,0.12795949054737019
144.5,0.1180322019793044
144.6,0.12273511733832106
144.7,0.1059093925261674
144.8,0.129372172943577
144.9,0.10204792669244485
145.0,0.09900566760012461
145.1,0.10296095956104623
145.2,0.11637740232789986
145.3,0.13618064671701036
145.4,0.1111631223139872
145.5,0.1256955446596001
145.6,0.1207282689887678
145.7,0.09339813831937732
145.8,0.11414872522165974
145.9,0.1063079571321019
146.0,0.09390942254681238
146.1,0.10210024599603965
146.2,0.10873920013779827
146.3,0.11444158311314011
146.4,0.09950421867300269
146.5,0.09557119858635789
146.6,0.10531915311259324
146.7,0.09576247669857806
146.8,0.10507028376345656
146.9,0.10123736073883605
147.0,0.08465032031197718
147.1,0.08630562485052998
147.2,0.09571701193785119
147.3,0.08751134852408655
147.4,0.0844993923833979
147.5,0.09110554940758157
147.6,0.08689320152195293
147.7,0.0845849427110163
147.8,0.09002993969867881
147.9,0.08862627203866841
148.0,0.09007072116701888
148.1,0.09526026353666345
148.2,0.08635648242852294
148.3,0.0887388349612031
148.4,0.08964931381039688
148.5,0.09511887305677505
148.6,0.09268156038503586
148.7,0.09250923325047851
148.8,0.09682550003169677
148.9,0.09917934321797013
149.0,0.09907245720224468
149.1,0.09991023805911077
149.2,0.09130498546199499
149.3,0.09573211606616962
149.4,0.08780336321928657
149.5,0.09076680991557562
149.6,0.1010112867720299
149.7,0.11102750597831351
149.8,0.09437822011045423
149.9,0.08852049579372213
150.0,0.10416807712701752
150.1,0.10459648191847025
150.2,0.10041420788447575
150.3,0.09085668062792959
150.4,0.08153997630772562
150.5,0.09444699735806385
150.6,0.09987607422864349
150.7,0.10959511597419899
150.8,0.108638655441213
150.9,0.11283510598931902
151.0,0.10077517890485463
151.1,0.09272419665249433
151.2,0.08901014024002918
151.3,0.08615256078724691
151.4,0.09688472936208356
151.5,0.09232706141188801
151.6,0.10608007274274356
151.7,0.09322887991531985
151.8,0.0902592994073302
151.9,0.09650069787665484
152.0,0.10083179548719855
152.1,0.09617017879434997
152.2,0.09823815082213164
152.3,0.11203386808134426
152.4,0.08649333716009823
152.5,0.08936239303552046
152.6,0.09953237969120036
152.7,0.08559562721379327
152.8,0.08223080098195477
152.9,0.07151778985238828
153.0,0.08207600479519124
153.1,0.08635349207970192
153.2,0.10079466490185575
153.3,0.09401641240049644
153.4,0.10719491611957627
153.5,0.11070648597730451
153.6,0.1165917964815332
153.7,0.12150061957029955
153.8,0.11519977371897426
153.9,0.10027417768844786
154.0,0.08850200691563648
154.1,0.08780078465216558
154.2,0.09369439982620606
154.3,0.0926610526521207
154.4,0.09389961072066198
154.5,0.08294709733997042
154.6,0.09162745315178052
154.7,0.09074099661725311
154.8,0.0931815591782846
154.9,0.08647841771135777
155.0,0.08997784758206584
155.1,0.09459037868493808
155.2,0.08994967990930794
155.3,0.08790430080667208
155.4,0.09405842086304067
155.5,0.08999895835681669
155.6,0.09345412808897147
155.7,0.09218528689187144
155.8,0.09532545828368087
155.9,0.0910634962927862
156.0,0.08041960029584207
156.1,0.07691221612877053
156.2,0.10299010946035979
156.3,0.09864534422217479
156.4,0.0897932653285671
156.5,0.10046155773981429
156.6,0.09688406230947719
156.7,0.0970782425634786
156.8,0.09822425457977517
156.9,0.10495420285660549
157.0,0.11514374167339832
157.1,0.12270348030977497
157.2,0.12403863483641331
157.3,0.10135449852618295
157.4,0.09978569691700474
157.5,0.1226626318758037
157.6,0.09646758115439329
157.7,0.10508206714986446
157.8,0.1092937596509425
157.9,0.11622983589319574
158.0,0.12136884370023918
158.1,0.12651789620046613
158.2,0.1029361007045642
158.3,0.10295736773485399
158.4,0.12063570042574571
158.5,0.10191078695942851
158.6,0.10306947779579924
158.7,0.10082085770772586
158.8,0.09882437980411547
158.9,0.08832516179902948
159.0,0.0856493094238371
159.1,0.08871710547856279
159.2,0.0865388594151292
159.3,0.08842798475646187
159.4,0.08353485630169441
159.5,0.10009378398082644
159.6,0.0875661667696674
159.7,0.09751245177063458
159.8,0.07989516453312116
159.9,0.08616560850406649
160.0,0.08903315154593452
160.1,0.09261162052301199
160.2,0.10611080136782658
160.3,0.10857941047145947
160.4,0.09033689638873264
160.5,0.11239605489538314
160.6,0.09430875981670359
160.7,0.09886301911354084
160.8,0.09580399115655706
160.9,0.08424293412245946
161.0,0.08608806916010565
161.1,0.09047134904727457
161.2,0.08688736023428736
161.3,0.07764740690681352
161.4,0.10190896937898332
161.5,0.08034736236851828
161.6,0.09697747852544972
161.7,0.09871466609817896
161.8,0.08096556391374239
161.9,0.09036745341527458
162.0,0.08903769195613212
162.1,0.07838735424178266
162.2,0.086430550120052
162.3,0.08086408635310412
162.4,0.08902567732741727
162.5,0.09317779452775728
162.6,0.09664594012345472
162.7,0.08765673097897059
162.8,0.0926416096424233
162.9,0.11044676875319427
163.0,0.15876802965807202
163.1,0.13394196798219415
163.2,0.10598178590057511
163.3,0.10538267405123775
163.4,0.09177641109565679
163.5,0.09203898774242401
163.6,0.09306347315929527
163.7,0.09330323274135266
163.8,0.08945405058943931
163.9,0.09558724837140738
164.0,0.08943353722851465
164.1,0.08100594228490793
164.2,0.09116670422148948
164.3,0.09043364882078903
164.4,0.09616646949904067
164.5,0.08727621616146825
164.6,0.08950215643319631
164.7,0.09168499275761954
164.8,0.08733295294883993
164.9,0.09161075889025819
165.0,0.09309652189356828
